OrderID,OrderDate,CustomerID,CustomerName,Segment,Region,State,Category,Product,Quantity,UnitPrice,Sales,Profit
ORD-10694,2024-12-27,CUST-1322,Myra Patel,Consumer,West,Maharashtra,Electronics,Headphones,1,2330.83,2330.83,472.82
ORD-11554,2024-12-27,CUST-1060,Navya Singh,Corporate,Central,Chhattisgarh,Books,Self-Help,4,563.9,2255.6,374.31
ORD-10432,2024-12-27,CUST-1243,Anika Nair,Consumer,North,Haryana,Books,Comics,3,753.84,2261.52,357.48
ORD-10373,2024-12-27,CUST-1340,Myra Singh,Consumer,East,Bihar,Books,Textbook,6,180.25,1081.5,223.34
ORD-12604,2024-12-28,CUST-1061,Anika Kapoor,Consumer,East,Bihar,Electronics,Smartwatch,1,2688.66,2688.66,589.28
ORD-10851,2024-12-28,CUST-1137,Krishna Bose,Consumer,North,Haryana,Sports,Football,6,1691.59,10149.54,2351.0
ORD-12926,2024-12-28,CUST-1187,Arjun Iyer,Small Business,East,Odisha,Electronics,Tablet,3,20771.08,62313.24,16583.7
ORD-12655,2024-12-28,CUST-1137,Myra Sharma,Consumer,East,Odisha,Clothing,Saree,4,2417.93,9671.72,1341.92
ORD-11930,2024-12-28,CUST-1351,Krishna Reddy,Consumer,West,Gujarat,Clothing,Saree,4,1698.75,6795.0,1455.42
ORD-12534,2024-12-29,CUST-1275,Diya Joshi,Consumer,South,Kerala,Sports,Football,2,2257.6,4515.2,922.57
ORD-12563,2024-12-29,CUST-1158,Kiara Verma,Corporate,North,Punjab,Electronics,Smartwatch,3,35051.93,105155.79,26087.56
ORD-12548,2024-12-29,CUST-1205,Kiara Menon,Consumer,West,Gujarat,Books,Fiction Novel,2,530.46,1060.92,329.66
ORD-11335,2024-12-29,CUST-1049,Krishna Menon,Consumer,East,Bihar,Electronics,Tablet,2,42095.44,84190.88,13909.65
ORD-10303,2024-12-29,CUST-1172,Riya Patel,Consumer,West,Maharashtra,Electronics,Smartwatch,3,12418.44,37255.32,11530.11
ORD-10066,2024-12-29,CUST-1114,Anika Bhatt,Small Business,North,Punjab,Home & Kitchen,Air Fryer,1,5287.74,5287.74,1615.04
ORD-12772,2024-12-30,CUST-1188,Saanvi Gupta,Consumer,South,Karnataka,Books,Self-Help,3,211.05,633.15,73.38
ORD-10828,2024-12-30,CUST-1392,Rohan Reddy,Small Business,South,Telangana,Electronics,Tablet,5,26699.53,133497.65,30899.13
ORD-12895,2024-12-31,CUST-1226,Kiara Menon,Small Business,Central,Chhattisgarh,Electronics,Smartwatch,5,5532.58,27662.9,4692.73
ORD-10245,2024-12-31,CUST-1330,Vivaan Nair,Small Business,West,Goa,Home & Kitchen,Lamp,1,1302.39,1302.39,367.29
ORD-11860,2025-01-01,CUST-1314,Aditya Rao,Consumer,Central,Madhya Pradesh,Electronics,Smartwatch,6,4036.75,31486.65,7725.62
ORD-11692,2025-01-01,CUST-1016,Aarav Kapoor,Consumer,East,Odisha,Sports,Yoga Mat,2,4011.63,10430.24,2676.7
ORD-10899,2025-01-01,CUST-1107,Kiara Patel,Small Business,Central,Madhya Pradesh,Clothing,Kurta,5,2135.25,13879.12,4374.8
ORD-12614,2025-01-02,CUST-1274,Vihaan Iyer,Consumer,East,Jharkhand,Clothing,T-Shirt,7,1167.74,10626.43,1129.67
ORD-11430,2025-01-02,CUST-1189,Diya Gupta,Consumer,North,Delhi,Sports,Cricket Bat,5,1948.94,12668.11,2502.89
ORD-11504,2025-01-02,CUST-1270,Anika Reddy,Small Business,North,Uttar Pradesh,Electronics,Tablet,5,35850.71,233029.61,52969.91
ORD-10240,2025-01-02,CUST-1191,Arjun Menon,Consumer,West,Rajasthan,Home & Kitchen,Bedsheet,4,2042.82,10622.66,3454.72
ORD-10662,2025-01-04,CUST-1368,Vivaan Verma,Consumer,North,Punjab,Clothing,T-Shirt,2,817.84,2126.38,705.56
ORD-11347,2025-01-04,CUST-1238,Rohan Verma,Small Business,South,Tamil Nadu,Home & Kitchen,Bedsheet,4,4200.91,21844.73,2399.92
ORD-11231,2025-01-04,CUST-1349,Reyansh Malhotra,Consumer,West,Goa,Home & Kitchen,Cookware Set,1,760.88,989.14,270.78
ORD-10571,2025-01-04,CUST-1215,Ananya Agarwal,Consumer,South,Tamil Nadu,Home & Kitchen,Bedsheet,4,6015.86,31282.47,6572.04
ORD-11994,2025-01-05,CUST-1032,Saanvi Sharma,Small Business,South,Telangana,Home & Kitchen,Lamp,1,1355.25,1761.83,348.95
ORD-10098,2025-01-05,CUST-1354,Kiara Sharma,Consumer,South,Karnataka,Electronics,Tablet,2,43375.76,112776.98,14532.87
ORD-12090,2025-01-05,CUST-1203,Aadhya Bose,Consumer,West,Gujarat,Home & Kitchen,Lamp,4,2777.5,14443.0,2444.95
ORD-11162,2025-01-05,CUST-1362,Arjun Patel,Small Business,South,Kerala,Electronics,Laptop,5,5584.25,36297.62,10320.52
ORD-11142,2025-01-05,CUST-1225,Sai Chopra,Small Business,North,Uttar Pradesh,Clothing,Jeans,7,837.25,7618.98,842.92
ORD-10300,2025-01-06,CUST-1082,Aditya Agarwal,Consumer,East,Jharkhand,Books,Textbook,6,868.22,6772.12,1482.45
ORD-10154,2025-01-06,CUST-1363,Vivaan Bose,Small Business,Central,Chhattisgarh,Home & Kitchen,Bedsheet,4,6662.49,34644.95,5057.19
ORD-10385,2025-01-06,CUST-1197,Navya Bose,Consumer,South,Tamil Nadu,Sports,Running Shoes,1,3019.15,3924.9,401.5
ORD-11341,2025-01-07,CUST-1383,Krishna Joshi,Small Business,West,Rajasthan,Books,Textbook,7,401.16,3650.56,748.78
ORD-10616,2025-01-07,CUST-1169,Ananya Reddy,Small Business,South,Telangana,Electronics,Tablet,7,20180.04,183638.36,56647.36
ORD-12241,2025-01-08,CUST-1070,Vivaan Joshi,Corporate,West,Maharashtra,Clothing,Jacket,1,3468.8,4509.44,1497.33
ORD-10037,2025-01-08,CUST-1097,Anika Rao,Corporate,West,Goa,Sports,Yoga Mat,1,4120.63,5356.82,1874.48
ORD-12245,2025-01-08,CUST-1296,Aadhya Chopra,Corporate,South,Telangana,Electronics,Smartwatch,4,20370.82,105928.26,22900.69
ORD-11746,2025-01-08,CUST-1057,Sai Kumar,Consumer,East,Bihar,Books,Fiction Novel,3,472.62,1843.22,416.08
ORD-10420,2025-01-08,CUST-1028,Navya Malhotra,Consumer,Central,Madhya Pradesh,Sports,Cricket Bat,3,2268.97,8848.98,1937.32
ORD-11118,2025-01-09,CUST-1306,Anika Verma,Consumer,West,Maharashtra,Books,Comics,4,516.6,2686.32,495.92
ORD-12766,2025-01-09,CUST-1365,Ishita Bose,Consumer,East,Jharkhand,Clothing,Kurta,1,1877.22,2440.39,687.79
ORD-10892,2025-01-09,CUST-1287,Ishita Verma,Small Business,Central,Madhya Pradesh,Electronics,Laptop,2,9999.57,25998.88,2432.39
ORD-10961,2025-01-09,CUST-1188,Sai Agarwal,Corporate,West,Gujarat,Electronics,Smartphone,7,16848.62,153322.44,18101.93
ORD-11841,2025-01-10,CUST-1116,Ishaan Kumar,Consumer,South,Kerala,Home & Kitchen,Cookware Set,1,7377.31,9590.5,769.18
ORD-10077,2025-01-10,CUST-1072,Aarav Joshi,Consumer,South,Telangana,Home & Kitchen,Lamp,7,2215.08,20157.23,2099.19
ORD-11146,2025-01-10,CUST-1082,Saanvi Malhotra,Consumer,South,Tamil Nadu,Electronics,Tablet,1,6445.79,8379.53,844.27
ORD-12044,2025-01-11,CUST-1101,Sai Rao,Consumer,South,Telangana,Electronics,Smartphone,4,7210.1,37492.52,7216.62
ORD-12407,2025-01-11,CUST-1209,Sai Rao,Consumer,West,Rajasthan,Books,Biography,6,370.2,2887.56,285.34
ORD-10566,2025-01-11,CUST-1352,Arjun Verma,Consumer,South,Kerala,Electronics,Smartphone,7,54497.72,495929.25,137097.86
ORD-11444,2025-01-11,CUST-1082,Myra Reddy,Consumer,South,Telangana,Electronics,Tablet,3,36827.88,143628.73,45508.03
ORD-10826,2025-01-12,CUST-1385,Ishita Patel,Consumer,South,Kerala,Home & Kitchen,Cookware Set,5,5585.47,36305.56,4794.39
ORD-11415,2025-01-12,CUST-1060,Aditya Reddy,Corporate,East,Odisha,Electronics,Laptop,4,27513.05,143067.86,40229.39
ORD-12102,2025-01-12,CUST-1284,Aditya Verma,Corporate,West,Goa,Home & Kitchen,Air Fryer,1,7810.56,10153.73,1748.01
ORD-10857,2025-01-12,CUST-1381,Aarav Verma,Corporate,Central,Chhattisgarh,Electronics,Smartwatch,5,35699.59,232047.33,62514.12
ORD-11112,2025-01-13,CUST-1201,Anika Nair,Corporate,West,Maharashtra,Electronics,Tablet,2,55335.87,143873.26,38097.82
ORD-12267,2025-01-13,CUST-1361,Ananya Rao,Consumer,North,Uttar Pradesh,Home & Kitchen,Air Fryer,7,6608.54,60137.71,17323.34
ORD-10854,2025-01-13,CUST-1248,Vivaan Rao,Consumer,South,Tamil Nadu,Electronics,Smartwatch,5,46738.56,303800.64,98908.28
ORD-11085,2025-01-14,CUST-1040,Anika Sharma,Small Business,North,Uttar Pradesh,Books,Textbook,6,729.85,5692.83,1809.87
ORD-12935,2025-01-14,CUST-1000,Riya Bose,Small Business,East,Bihar,Books,Biography,7,535.31,4871.32,892.17
ORD-11244,2025-01-14,CUST-1276,Aarav Kumar,Small Business,North,Delhi,Clothing,Jacket,1,2980.76,3874.99,394.04
ORD-11421,2025-01-14,CUST-1116,Ananya Malhotra,Small Business,Central,Madhya Pradesh,Home & Kitchen,Mixer Grinder,1,1580.86,2055.12,299.96
ORD-11310,2025-01-14,CUST-1047,Vivaan Menon,Consumer,South,Kerala,Electronics,Smartphone,6,16001.97,124815.37,37471.61
ORD-11898,2025-01-14,CUST-1167,Rohan Malhotra,Consumer,West,Gujarat,Home & Kitchen,Cookware Set,7,1467.95,13358.34,3133.63
ORD-10954,2025-01-15,CUST-1373,Riya Pillai,Consumer,East,Odisha,Clothing,Jeans,6,3203.5,24987.3,6259.8
ORD-11953,2025-01-15,CUST-1364,Vivaan Bhatt,Consumer,South,Kerala,Home & Kitchen,Mixer Grinder,7,707.01,6433.79,2098.58
ORD-12900,2025-01-15,CUST-1025,Vihaan Menon,Consumer,West,Gujarat,Home & Kitchen,Lamp,7,6659.9,60605.09,11142.32
ORD-11356,2025-01-16,CUST-1080,Vivaan Singh,Consumer,South,Telangana,Home & Kitchen,Lamp,4,7345.87,38198.52,7857.01
ORD-10938,2025-01-16,CUST-1162,Kiara Pillai,Consumer,South,Tamil Nadu,Clothing,Jeans,2,2980.23,7748.6,944.82
ORD-10615,2025-01-16,CUST-1258,Aarav Iyer,Consumer,North,Uttar Pradesh,Clothing,Saree,4,2287.04,11892.61,3478.37
ORD-11557,2025-01-16,CUST-1142,Sai Rao,Corporate,East,West Bengal,Sports,Cricket Bat,3,2566.59,10009.7,1337.68
ORD-12156,2025-01-17,CUST-1000,Diya Joshi,Corporate,East,Odisha,Electronics,Smartphone,1,10946.63,14230.62,2259.41
ORD-10838,2025-01-17,CUST-1270,Saanvi Nair,Corporate,South,Kerala,Books,Textbook,1,263.32,342.32,51.2
ORD-12565,2025-01-17,CUST-1166,Aarav Chopra,Consumer,Central,Madhya Pradesh,Sports,Cricket Bat,5,1915.3,12449.45,3173.84
ORD-12265,2025-01-18,CUST-1021,Diya Rao,Consumer,South,Karnataka,Clothing,T-Shirt,4,3011.22,15658.34,4449.02
ORD-10437,2025-01-18,CUST-1213,Anika Kumar,Corporate,East,Jharkhand,Clothing,Jeans,1,2886.97,3753.06,593.23
ORD-12630,2025-01-18,CUST-1215,Aarav Rao,Corporate,East,West Bengal,Electronics,Smartphone,4,40621.78,211233.26,53730.54
ORD-10989,2025-01-18,CUST-1071,Myra Bose,Consumer,North,Haryana,Clothing,Saree,2,1790.43,4655.12,966.43
ORD-12183,2025-01-19,CUST-1131,Riya Kapoor,Consumer,West,Gujarat,Clothing,Kurta,2,555.26,1443.68,209.22
ORD-12588,2025-01-19,CUST-1078,Aditya Malhotra,Consumer,South,Karnataka,Electronics,Tablet,3,55430.37,216178.44,17838.87
ORD-11098,2025-01-19,CUST-1157,Kiara Gupta,Consumer,East,Bihar,Electronics,Smartwatch,5,13329.58,86642.27,11422.34
ORD-11571,2025-01-19,CUST-1191,Vihaan Singh,Corporate,North,Punjab,Electronics,Headphones,5,14151.0,91981.5,8176.47
ORD-12745,2025-01-19,CUST-1366,Navya Verma,Consumer,South,Karnataka,Clothing,Saree,4,669.36,3480.67,1051.59
ORD-11254,2025-01-19,CUST-1318,Sai Kumar,Corporate,North,Delhi,Electronics,Smartphone,1,41711.52,54224.98,11560.16
ORD-12759,2025-01-20,CUST-1194,Ananya Malhotra,Consumer,East,West Bengal,Home & Kitchen,Lamp,4,5890.97,30633.04,7679.46
ORD-10297,2025-01-20,CUST-1279,Ishita Reddy,Corporate,West,Gujarat,Clothing,Kurta,5,678.62,4411.03,837.12
ORD-12109,2025-01-20,CUST-1218,Aditya Malhotra,Small Business,North,Punjab,Electronics,Smartphone,3,47613.92,185694.29,64477.98
ORD-10090,2025-01-21,CUST-1014,Ishita Joshi,Small Business,West,Goa,Electronics,Smartwatch,1,1572.06,2043.68,287.95
ORD-12118,2025-01-21,CUST-1053,Navya Sharma,Consumer,West,Maharashtra,Books,Fiction Novel,6,373.72,2915.02,853.28
ORD-10706,2025-01-21,CUST-1319,Myra Mehta,Small Business,East,Jharkhand,Clothing,Kurta,6,2391.52,18653.86,3212.32
ORD-11319,2025-01-21,CUST-1396,Ishaan Reddy,Consumer,West,Goa,Electronics,Smartwatch,6,55699.79,434458.36,58369.84
ORD-11693,2025-01-22,CUST-1296,Vivaan Joshi,Consumer,South,Kerala,Home & Kitchen,Cookware Set,2,614.34,1597.28,525.22
ORD-12133,2025-01-22,CUST-1210,Ananya Rao,Consumer,West,Rajasthan,Clothing,Kurta,4,2999.53,15597.56,2286.07
ORD-12240,2025-01-22,CUST-1397,Aarav Rao,Consumer,East,Jharkhand,Clothing,Saree,6,2509.04,19570.51,3424.07
ORD-10280,2025-01-22,CUST-1170,Krishna Bose,Corporate,South,Telangana,Clothing,Jeans,7,1083.38,9858.76,2480.09
ORD-11407,2025-01-23,CUST-1283,Vivaan Nair,Corporate,West,Maharashtra,Clothing,Kurta,6,1090.68,8507.3,1500.59
ORD-11461,2025-01-23,CUST-1248,Rohan Rao,Consumer,Central,Chhattisgarh,Clothing,Jeans,5,559.22,3634.93,655.77
ORD-11827,2025-01-23,CUST-1268,Rohan Reddy,Corporate,West,Rajasthan,Sports,Yoga Mat,6,746.94,5826.13,847.36
ORD-12547,2025-01-24,CUST-1297,Aditya Bhatt,Consumer,West,Gujarat,Electronics,Smartphone,6,45155.38,352211.96,96252.35
ORD-12608,2025-01-24,CUST-1037,Krishna Malhotra,Consumer,South,Kerala,Sports,Dumbbells,1,1790.25,2327.33,712.38
ORD-11397,2025-01-25,CUST-1333,Ananya Iyer,Consumer,West,Goa,Books,Comics,5,737.57,4794.21,417.65
ORD-10536,2025-01-25,CUST-1336,Myra Menon,Corporate,East,West Bengal,Electronics,Smartwatch,3,2575.29,10043.63,2075.42
ORD-12222,2025-01-25,CUST-1187,Aadhya Bhatt,Small Business,Central,Madhya Pradesh,Electronics,Laptop,3,48514.41,189206.2,51896.74
ORD-11950,2025-01-26,CUST-1211,Navya Singh,Consumer,East,Jharkhand,Books,Biography,6,735.44,5736.43,761.03
ORD-10383,2025-01-26,CUST-1144,Anika Iyer,Corporate,North,Delhi,Electronics,Tablet,5,2637.71,17145.11,2715.25
ORD-11466,2025-01-26,CUST-1036,Ishita Iyer,Consumer,Central,Chhattisgarh,Clothing,Kurta,5,1982.32,12885.08,3096.72
ORD-11751,2025-01-26,CUST-1135,Vihaan Kumar,Corporate,South,Karnataka,Books,Textbook,2,218.52,568.15,111.77
ORD-10589,2025-01-27,CUST-1252,Arjun Singh,Corporate,East,Odisha,Sports,Running Shoes,1,2193.05,2850.97,255.95
ORD-12856,2025-01-27,CUST-1178,Aditya Nair,Consumer,North,Haryana,Home & Kitchen,Air Fryer,3,5504.43,21467.28,2463.45
ORD-11526,2025-01-27,CUST-1034,Rohan Chopra,Corporate,East,Odisha,Books,Textbook,5,649.78,4223.57,559.67
ORD-11156,2025-01-27,CUST-1322,Aditya Sharma,Small Business,South,Tamil Nadu,Books,Comics,1,150.25,195.33,17.17
ORD-12566,2025-01-28,CUST-1152,Aarav Singh,Consumer,East,Odisha,Clothing,Kurta,5,2775.44,18040.36,2570.09
ORD-11208,2025-01-28,CUST-1209,Vihaan Gupta,Consumer,East,Jharkhand,Electronics,Headphones,3,16853.21,65727.52,11899.14
ORD-11765,2025-01-28,CUST-1390,Ishaan Gupta,Consumer,East,West Bengal,Sports,Yoga Mat,2,4710.63,12247.64,4228.14
ORD-12008,2025-01-28,CUST-1390,Kiara Rao,Small Business,Central,Madhya Pradesh,Clothing,Jacket,2,2644.65,6876.09,963.28
ORD-10932,2025-01-28,CUST-1388,Diya Reddy,Small Business,South,Kerala,Electronics,Laptop,1,35104.37,45635.68,15573.85
ORD-10526,2025-01-29,CUST-1138,Saanvi Iyer,Corporate,South,Tamil Nadu,Electronics,Laptop,3,12639.19,49292.84,6491.98
ORD-11197,2025-01-29,CUST-1277,Ananya Nair,Small Business,North,Punjab,Clothing,T-Shirt,3,3490.13,13611.51,1902.47
ORD-11105,2025-01-29,CUST-1276,Ishaan Sharma,Consumer,East,Odisha,Home & Kitchen,Mixer Grinder,6,6866.0,53554.8,5226.76
ORD-12490,2025-01-30,CUST-1141,Kiara Chopra,Consumer,Central,Chhattisgarh,Clothing,Jeans,7,1332.45,12125.3,4091.37
ORD-10619,2025-01-30,CUST-1013,Anika Bose,Consumer,North,Uttar Pradesh,Sports,Running Shoes,2,4192.6,10900.76,1373.97
ORD-11967,2025-01-30,CUST-1336,Ishaan Rao,Corporate,South,Kerala,Sports,Running Shoes,5,3273.09,21275.09,4176.13
ORD-10134,2025-01-31,CUST-1257,Ananya Rao,Consumer,North,Punjab,Books,Comics,5,516.3,3355.95,578.71
ORD-11269,2025-01-31,CUST-1070,Arjun Kumar,Consumer,East,Jharkhand,Books,Biography,2,159.73,415.3,37.82
ORD-12412,2025-01-31,CUST-1294,Vivaan Kumar,Small Business,Central,Chhattisgarh,Electronics,Smartwatch,4,52497.84,272988.77,89337.98
ORD-10075,2025-01-31,CUST-1033,Aditya Mehta,Consumer,East,Jharkhand,Clothing,Kurta,6,974.97,7604.77,627.86
ORD-11796,2025-01-31,CUST-1270,Rohan Menon,Consumer,West,Rajasthan,Clothing,T-Shirt,3,2195.13,8561.01,1944.75
ORD-10862,2025-01-31,CUST-1268,Anika Reddy,Corporate,West,Maharashtra,Clothing,Jeans,6,2792.16,21778.85,7128.01
ORD-11184,2025-01-31,CUST-1321,Rohan Pillai,Consumer,South,Tamil Nadu,Home & Kitchen,Lamp,4,3154.17,16401.68,2681.97
ORD-11565,2025-02-02,CUST-1327,Aditya Reddy,Consumer,South,Kerala,Sports,Football,3,1181.15,3543.45,1076.28
ORD-12117,2025-02-02,CUST-1371,Aadhya Sharma,Consumer,West,Gujarat,Sports,Dumbbells,4,2559.14,10236.56,3017.58
ORD-11879,2025-02-02,CUST-1244,Kiara Pillai,Consumer,Central,Madhya Pradesh,Clothing,Jacket,2,1472.68,2945.36,825.01
ORD-11704,2025-02-02,CUST-1355,Vivaan Verma,Corporate,Central,Madhya Pradesh,Home & Kitchen,Air Fryer,3,2834.65,8503.95,1160.62
ORD-11480,2025-02-03,CUST-1330,Aadhya Singh,Consumer,West,Gujarat,Electronics,Smartphone,2,55430.9,110861.8,27577.56
ORD-11963,2025-02-03,CUST-1125,Aarav Bhatt,Corporate,West,Goa,Books,Fiction Novel,2,362.82,725.64,114.45
ORD-11237,2025-02-03,CUST-1072,Navya Chopra,Consumer,North,Punjab,Home & Kitchen,Air Fryer,3,2751.22,8253.66,1153.31
ORD-12129,2025-02-03,CUST-1287,Ananya Malhotra,Consumer,East,Jharkhand,Home & Kitchen,Cookware Set,3,5480.28,16440.84,3717.22
ORD-11284,2025-02-04,CUST-1390,Arjun Joshi,Consumer,North,Uttar Pradesh,Clothing,Kurta,7,1654.26,11579.82,3313.01
ORD-10086,2025-02-04,CUST-1284,Aadhya Bose,Small Business,East,West Bengal,Electronics,Headphones,4,45354.63,181418.52,30364.88
ORD-10141,2025-02-04,CUST-1123,Kiara Joshi,Corporate,East,Jharkhand,Books,Textbook,3,574.16,1722.48,214.67
ORD-11175,2025-02-04,CUST-1022,Riya Iyer,Corporate,West,Rajasthan,Home & Kitchen,Air Fryer,7,5064.37,35450.59,8240.05
ORD-11286,2025-02-04,CUST-1304,Saanvi Sharma,Consumer,West,Rajasthan,Electronics,Headphones,2,59677.25,119354.5,15149.22
ORD-12970,2025-02-05,CUST-1041,Aarav Patel,Consumer,West,Maharashtra,Home & Kitchen,Bedsheet,1,675.25,675.25,88.42
ORD-10074,2025-02-05,CUST-1130,Saanvi Verma,Corporate,East,Bihar,Electronics,Headphones,5,32520.51,162602.55,36645.48
ORD-11803,2025-02-05,CUST-1104,Ishaan Kapoor,Consumer,North,Punjab,Electronics,Smartwatch,1,16358.27,16358.27,1870.66
ORD-10391,2025-02-05,CUST-1034,Krishna Menon,Corporate,North,Haryana,Clothing,Jacket,2,1478.96,2957.92,492.99
ORD-12163,2025-02-06,CUST-1161,Anika Sharma,Small Business,South,Tamil Nadu,Clothing,Kurta,5,1319.19,6595.95,1134.36
ORD-10453,2025-02-06,CUST-1254,Riya Menon,Consumer,West,Rajasthan,Clothing,Jeans,4,2992.5,11970.0,1463.76
ORD-10561,2025-02-06,CUST-1280,Riya Bhatt,Consumer,West,Gujarat,Electronics,Smartwatch,4,44885.81,179543.24,20577.59
ORD-12247,2025-02-06,CUST-1049,Riya Agarwal,Small Business,North,Haryana,Home & Kitchen,Lamp,4,4042.0,16168.0,2602.27
ORD-11878,2025-02-06,CUST-1354,Riya Bose,Corporate,West,Gujarat,Home & Kitchen,Lamp,7,4916.39,34414.73,5705.93
ORD-10043,2025-02-06,CUST-1132,Sai Sharma,Consumer,West,Gujarat,Electronics,Tablet,1,22325.5,22325.5,2342.36
ORD-12329,2025-02-06,CUST-1278,Kiara Iyer,Consumer,East,Jharkhand,Electronics,Smartphone,5,58309.88,291549.4,59374.06
ORD-10206,2025-02-07,CUST-1277,Aarav Agarwal,Consumer,North,Punjab,Books,Fiction Novel,2,689.37,1378.74,269.44
ORD-10219,2025-02-07,CUST-1321,Rohan Agarwal,Small Business,South,Tamil Nadu,Sports,Cricket Bat,6,3036.26,18217.56,2463.0
ORD-11845,2025-02-07,CUST-1192,Ishaan Pillai,Consumer,South,Telangana,Electronics,Headphones,3,8716.29,26148.87,5047.09
ORD-10890,2025-02-08,CUST-1253,Riya Bhatt,Consumer,North,Uttar Pradesh,Home & Kitchen,Bedsheet,5,1551.54,7757.7,2062.71
ORD-10511,2025-02-08,CUST-1351,Aditya Pillai,Small Business,South,Telangana,Electronics,Laptop,1,48024.34,48024.34,9907.04
ORD-12162,2025-02-08,CUST-1085,Ishaan Sharma,Consumer,South,Telangana,Books,Biography,1,624.12,624.12,214.67
ORD-12069,2025-02-09,CUST-1236,Myra Pillai,Consumer,South,Tamil Nadu,Clothing,T-Shirt,7,640.91,4486.37,1153.11
ORD-10727,2025-02-09,CUST-1106,Aarav Menon,Small Business,South,Karnataka,Sports,Football,5,961.62,4808.1,676.61
ORD-11389,2025-02-09,CUST-1290,Vivaan Singh,Small Business,East,Odisha,Electronics,Headphones,7,45437.78,318064.46,27332.97
ORD-12792,2025-02-09,CUST-1124,Rohan Agarwal,Small Business,West,Maharashtra,Electronics,Smartphone,2,9536.03,19072.06,3201.4
ORD-11188,2025-02-09,CUST-1201,Ishita Mehta,Consumer,West,Gujarat,Electronics,Tablet,2,42015.78,84031.56,27293.5
ORD-12921,2025-02-09,CUST-1371,Vihaan Rao,Corporate,North,Punjab,Clothing,T-Shirt,1,1596.81,1596.81,552.47
ORD-12057,2025-02-10,CUST-1149,Saanvi Nair,Consumer,South,Tamil Nadu,Clothing,Saree,7,2540.16,17781.12,5505.45
ORD-11012,2025-02-10,CUST-1148,Aditya Bhatt,Consumer,North,Delhi,Sports,Running Shoes,5,1281.09,6405.45,2145.52
ORD-10695,2025-02-11,CUST-1285,Saanvi Joshi,Consumer,West,Gujarat,Clothing,Jeans,2,570.62,1141.24,334.09
ORD-11671,2025-02-11,CUST-1238,Anika Kapoor,Small Business,West,Maharashtra,Clothing,Jacket,7,697.94,4885.58,1010.03
ORD-10144,2025-02-11,CUST-1335,Aadhya Mehta,Consumer,North,Punjab,Electronics,Headphones,6,26589.88,159539.28,14766.18
ORD-10803,2025-02-11,CUST-1386,Aditya Chopra,Consumer,West,Maharashtra,Sports,Yoga Mat,4,442.87,1771.48,349.12
ORD-11055,2025-02-11,CUST-1278,Anika Kapoor,Consumer,Central,Madhya Pradesh,Clothing,T-Shirt,6,2194.51,13167.06,4031.37
ORD-12084,2025-02-12,CUST-1077,Saanvi Malhotra,Corporate,South,Karnataka,Clothing,Jacket,1,1276.39,1276.39,157.17
ORD-11298,2025-02-12,CUST-1324,Anika Mehta,Consumer,West,Goa,Sports,Running Shoes,3,2997.38,8992.14,1758.83
ORD-12456,2025-02-12,CUST-1102,Reyansh Verma,Small Business,South,Tamil Nadu,Clothing,Kurta,1,1171.86,1171.86,396.28
ORD-12012,2025-02-12,CUST-1354,Rohan Verma,Corporate,West,Rajasthan,Home & Kitchen,Cookware Set,2,2350.91,4701.82,784.48
ORD-11198,2025-02-12,CUST-1062,Myra Kapoor,Consumer,Central,Chhattisgarh,Home & Kitchen,Mixer Grinder,7,3370.09,23590.63,3612.65
ORD-12590,2025-02-13,CUST-1356,Ishaan Nair,Consumer,North,Punjab,Electronics,Smartphone,1,41668.96,41668.96,9727.69
ORD-11180,2025-02-13,CUST-1109,Sai Chopra,Consumer,Central,Chhattisgarh,Electronics,Laptop,5,56341.83,281709.15,71737.87
ORD-11048,2025-02-13,CUST-1280,Aarav Gupta,Small Business,Central,Chhattisgarh,Clothing,Jeans,5,3144.38,15721.9,5223.16
ORD-12946,2025-02-13,CUST-1002,Ishaan Verma,Consumer,West,Rajasthan,Sports,Football,4,1003.32,4013.28,650.78
ORD-12995,2025-02-14,CUST-1208,Kiara Malhotra,Consumer,Central,Madhya Pradesh,Electronics,Smartwatch,7,50531.67,353721.69,47185.59
ORD-11872,2025-02-14,CUST-1210,Aadhya Singh,Consumer,South,Tamil Nadu,Electronics,Headphones,6,33468.71,200812.26,18056.42
ORD-12617,2025-02-14,CUST-1381,Aarav Gupta,Corporate,East,Bihar,Electronics,Tablet,7,34448.4,241138.8,26612.18
ORD-12785,2025-02-14,CUST-1327,Aditya Mehta,Consumer,North,Uttar Pradesh,Electronics,Laptop,6,30884.44,185306.64,28359.42
ORD-11145,2025-02-14,CUST-1125,Ishaan Gupta,Consumer,North,Punjab,Sports,Dumbbells,3,3412.0,10236.0,1255.4
ORD-12863,2025-02-14,CUST-1295,Rohan Singh,Corporate,West,Goa,Home & Kitchen,Cookware Set,7,7361.22,51528.54,4467.16
ORD-11552,2025-02-15,CUST-1269,Aarav Kumar,Small Business,West,Rajasthan,Electronics,Tablet,3,54423.4,163270.2,45187.57
ORD-10446,2025-02-15,CUST-1305,Myra Pillai,Small Business,West,Maharashtra,Home & Kitchen,Air Fryer,7,4218.24,29527.68,2808.09
ORD-11423,2025-02-16,CUST-1111,Krishna Kapoor,Small Business,East,Odisha,Electronics,Headphones,4,22786.3,91145.2,21814.39
ORD-12101,2025-02-16,CUST-1235,Sai Kapoor,Consumer,West,Maharashtra,Sports,Yoga Mat,1,4817.65,4817.65,818.26
